,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.16875,0.10625,0.11875,0.10625,0.175,0.15625,0.1,0.06875
parsopercularis-lh,0.1271186440677966,0.1694915254237288,0.11864406779661017,0.1440677966101695,0.13559322033898305,0.11864406779661017,0.17796610169491525,0.00847457627118644
parstriangularis-rh,0.125,0.10625,0.1875,0.10625,0.14375,0.11875,0.1125,0.1
rostralmiddlefrontal-lh,0.13392857142857142,0.16071428571428573,0.125,0.15178571428571427,0.14285714285714285,0.125,0.15178571428571427,0.008928571428571428
rostralmiddlefrontal-rh,0.16477272727272727,0.10795454545454546,0.11363636363636363,0.10227272727272728,0.19318181818181818,0.14772727272727273,0.10795454545454546,0.0625
superiorparietal-rh,0.17218543046357615,0.10596026490066225,0.11920529801324503,0.10596026490066225,0.17218543046357615,0.15894039735099338,0.09933774834437085,0.06622516556291391
superiortemporal-lh,0.11267605633802817,0.15492957746478872,0.1056338028169014,0.1267605633802817,0.11971830985915492,0.1056338028169014,0.2676056338028169,0.007042253521126761
superiortemporal-rh,0.14084507042253522,0.028169014084507043,0.16901408450704225,0.028169014084507043,0.15492957746478872,0.11267605633802817,0.014084507042253521,0.352112676056338
