,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.1576544442859181,0.12469681837637324,0.11057212155799687,0.14909402197175062,0.08988443429875874,0.12983307176487374,0.13125980881723498,0.10700527892709373
frontalpole-lh,0.1373228346456693,0.1373228346456693,0.11874015748031497,0.13590551181102362,0.09921259842519685,0.12866141732283465,0.12755905511811025,0.1152755905511811
frontalpole-rh,0.12730290456431534,0.12381742738589212,0.14987551867219917,0.12431535269709544,0.09991701244813278,0.14174273858921163,0.12614107883817427,0.10688796680497925
paracentral-rh,0.15195012324198928,0.12599681020733652,0.10975786573872698,0.15137016093953892,0.09134406263592866,0.12933159344642597,0.13150645208061476,0.10874293170943888
pericalcarine-lh,0.11553273427471117,0.11553273427471117,0.11113148725472217,0.11553273427471117,0.16926462497707684,0.11553273427471117,0.11553273427471117,0.14194021639464516
rostralanteriorcingulate-lh,0.1357615894039735,0.12176399759181217,0.12974111980734498,0.13305237808549067,0.09482239614689945,0.14870559903672487,0.13199879590608068,0.10415412402167369
rostralmiddlefrontal-lh,0.13915166310649985,0.12252059810802564,0.11657003356728715,0.13716814159292035,0.0961245041196216,0.1344217271895026,0.14540738480317364,0.10863594751296918
superiorparietal-lh,0.12567024128686327,0.12365951742627346,0.1089142091152815,0.12567024128686327,0.1296916890080429,0.11695710455764075,0.1203083109919571,0.14912868632707774
