,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.16321925535915757,0.10831139526137645,0.104550582925912,0.15908236179014668,0.07897705904475366,0.13651748777735992,0.15043249341857842,0.0989093644227153
frontalpole-lh,0.1333640978311029,0.1324411628980157,0.12551915089986157,0.13013382556529765,0.09690816797415783,0.13151822796492849,0.1324411628980157,0.11767420396862022
frontalpole-rh,0.12959472196041472,0.12676720075400566,0.13901979264844486,0.12441093308199812,0.09896324222431668,0.13430725730442977,0.1352497643732328,0.1116870876531574
paracentral-rh,0.16310160427807488,0.10886172650878534,0.10198624904507257,0.16233766233766234,0.08021390374331551,0.13445378151260504,0.14858670741023683,0.10045836516424751
pericalcarine-lh,0.12514827995255043,0.12514827995255043,0.12514827995255043,0.12514827995255043,0.1239620403321471,0.12514827995255043,0.12514827995255043,0.12514827995255043
rostralanteriorcingulate-lh,0.14533710133225677,0.11384739604360113,0.11626968106580542,0.14089624545821558,0.08477997577714978,0.14897052886556317,0.14897052886556317,0.10092854259184497
rostralmiddlefrontal-lh,0.15128303332056683,0.10877058598238223,0.11030256606664113,0.14707008808885486,0.08042895442359249,0.14170815779394869,0.1639218690157028,0.09651474530831099
superiorparietal-lh,0.13160518444666003,0.12861415752741776,0.11964107676969092,0.13160518444666003,0.10468594217347957,0.12612163509471586,0.1271186440677966,0.13060817547357925
