,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13333333333333333,0.13333333333333333,0.125,0.125,0.14166666666666666,0.1,0.11666666666666667,0.125
parstriangularis-rh,0.09523809523809523,0.17857142857142858,0.13095238095238096,0.17261904761904762,0.17857142857142858,0.07142857142857142,0.08333333333333333,0.08928571428571429
precentral-lh,0.1095890410958904,0.15753424657534246,0.14383561643835616,0.1506849315068493,0.15753424657534246,0.0821917808219178,0.0958904109589041,0.10273972602739725
rostralmiddlefrontal-lh,0.09580838323353294,0.17964071856287425,0.1317365269461078,0.17365269461077845,0.17365269461077845,0.0718562874251497,0.08383233532934131,0.08982035928143713
rostralmiddlefrontal-rh,0.09523809523809523,0.17857142857142858,0.13095238095238096,0.17261904761904762,0.17857142857142858,0.07142857142857142,0.08333333333333333,0.08928571428571429
superiorparietal-lh,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.1262135922330097,0.1262135922330097
superiortemporal-lh,0.12931034482758622,0.12931034482758622,0.12931034482758622,0.12931034482758622,0.12931034482758622,0.10344827586206896,0.1206896551724138,0.12931034482758622
superiortemporal-rh,0.13445378151260504,0.13445378151260504,0.12605042016806722,0.12605042016806722,0.13445378151260504,0.10084033613445378,0.11764705882352941,0.12605042016806722
