,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.12692307692307692,0.12307692307692308,0.12692307692307692,0.13076923076923078,0.11538461538461539,0.12307692307692308,0.13076923076923078,0.12307692307692308
parsopercularis-lh,0.12595419847328243,0.13358778625954199,0.12595419847328243,0.1297709923664122,0.11450381679389313,0.12213740458015267,0.12595419847328243,0.12213740458015267
parstriangularis-rh,0.12692307692307692,0.12307692307692308,0.12692307692307692,0.13076923076923078,0.11538461538461539,0.12307692307692308,0.13076923076923078,0.12307692307692308
precentral-lh,0.12692307692307692,0.12307692307692308,0.12692307692307692,0.13076923076923078,0.11538461538461539,0.12307692307692308,0.13076923076923078,0.12307692307692308
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.12903225806451613,0.12096774193548387,0.125,0.125,0.125
rostralmiddlefrontal-rh,0.1274131274131274,0.12355212355212356,0.1274131274131274,0.13127413127413126,0.11583011583011583,0.12355212355212356,0.1274131274131274,0.12355212355212356
superiorfrontal-lh,0.12547528517110265,0.12167300380228137,0.12547528517110265,0.12927756653992395,0.11406844106463879,0.12167300380228137,0.14068441064638784,0.12167300380228137
superiortemporal-lh,0.1274131274131274,0.12355212355212356,0.1274131274131274,0.13127413127413126,0.11583011583011583,0.12355212355212356,0.1274131274131274,0.12355212355212356
