,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1336206896551724,0.14224137931034483,0.1336206896551724,0.14224137931034483,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.10344827586206896
inferiorparietal-rh,0.13025210084033614,0.14705882352941177,0.13865546218487396,0.13865546218487396,0.13445378151260504,0.13445378151260504,0.07563025210084033,0.10084033613445378
parsopercularis-lh,0.1341991341991342,0.14285714285714285,0.14285714285714285,0.13852813852813853,0.13852813852813853,0.13852813852813853,0.06493506493506493,0.09956709956709957
precentral-lh,0.13135593220338984,0.1483050847457627,0.13559322033898305,0.13983050847457626,0.13559322033898305,0.13559322033898305,0.07203389830508475,0.1016949152542373
rostralmiddlefrontal-lh,0.13247863247863248,0.1452991452991453,0.13675213675213677,0.14102564102564102,0.13675213675213677,0.13675213675213677,0.06837606837606838,0.10256410256410256
rostralmiddlefrontal-rh,0.13247863247863248,0.1452991452991453,0.13675213675213677,0.14102564102564102,0.13675213675213677,0.13675213675213677,0.06837606837606838,0.10256410256410256
superiortemporal-lh,0.11904761904761904,0.1349206349206349,0.1111111111111111,0.12698412698412698,0.11904761904761904,0.11904761904761904,0.14285714285714285,0.12698412698412698
superiortemporal-rh,0.12777777777777777,0.1388888888888889,0.12222222222222222,0.13333333333333333,0.12777777777777777,0.12777777777777777,0.09444444444444444,0.12777777777777777
