,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.24731182795698925,0.0,0.0,0.25806451612903225,0.23655913978494625,0.16129032258064516,0.0967741935483871,0.0
parsopercularis-lh,0.0,0.4266666666666667,0.0,0.26666666666666666,0.0,0.30666666666666664,0.0,0.0
parstriangularis-rh,0.0,0.0,0.42857142857142855,0.0,0.0,0.18181818181818182,0.38961038961038963,0.0
rostralmiddlefrontal-lh,0.14545454545454545,0.12121212121212122,0.0,0.2787878787878788,0.15151515151515152,0.23030303030303031,0.07272727272727272,0.0
rostralmiddlefrontal-rh,0.1889763779527559,0.0,0.0,0.2047244094488189,0.3700787401574803,0.14173228346456693,0.09448818897637795,0.0
superiortemporal-lh,0.08173076923076923,0.11057692307692307,0.07211538461538461,0.19230769230769232,0.09615384615384616,0.28846153846153844,0.15865384615384615,0.0
superiortemporal-rh,0.0738255033557047,0.0,0.2080536912751678,0.09395973154362416,0.09395973154362416,0.21476510067114093,0.31543624161073824,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
