,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.189873417721519,0.11392405063291139,0.1962025316455696,0.16455696202531644,0.18354430379746836,0.1518987341772152,0.0,0.0
inferiorparietal-rh,0.08035714285714286,0.21428571428571427,0.08035714285714286,0.1875,0.08035714285714286,0.21428571428571427,0.14285714285714285,0.0
parsopercularis-lh,0.14903846153846154,0.08653846153846154,0.25,0.21634615384615385,0.18269230769230768,0.11538461538461539,0.0,0.0
precentral-lh,0.0896551724137931,0.14482758620689656,0.16206896551724137,0.23793103448275862,0.11724137931034483,0.16551724137931034,0.08275862068965517,0.0
rostralmiddlefrontal-lh,0.16666666666666666,0.1,0.2111111111111111,0.18888888888888888,0.2,0.13333333333333333,0.0,0.0
superiortemporal-lh,0.0967741935483871,0.18548387096774194,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.20967741935483872,0.12096774193548387,0.0
superiortemporal-rh,0.0,0.2605042016806723,0.0,0.20168067226890757,0.0,0.25210084033613445,0.2857142857142857,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
