,FC1,TP9,FC2,Fp2,AF7,AF3,AF8,FCz
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
FC2,0.0,0.0,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.0,0.0,0.0
Fp2,0.0,0.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.0,0.0,0.0
AF7,0.0,0.0,0.3,0.25,0.45,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
