,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666
TP9,0.06818181818181818,0.4090909090909091,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.06818181818181818
P3,0.07317073170731707,0.3902439024390244,0.36585365853658536,0.0,0.0,0.0,0.0975609756097561,0.07317073170731707
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.15,0.25,0.25,0.0,0.0,0.0,0.2,0.15
AF4,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666
