,T7,TP9,P7,FC2,Fp2,AF7,AF3,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
FC2,0.0,0.0,0.0,0.35714285714285715,0.40476190476190477,0.11904761904761904,0.0,0.11904761904761904
Fp2,0.0,0.0,0.0,0.36363636363636365,0.4090909090909091,0.11363636363636363,0.0,0.11363636363636363
AF7,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555555
AF3,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.0,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.3076923076923077
