,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
Cz,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0
Fp2,0.0,0.0,0.07407407407407407,0.48148148148148145,0.4444444444444444,0.0,0.0,0.0
AF3,0.0,0.0,0.07407407407407407,0.48148148148148145,0.4444444444444444,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
