,FC1,TP9,FC2,Fp2,AF7,AF3,AF8,FCz
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.2619047619047619,0.2619047619047619,0.2857142857142857,0.19047619047619047,0.0
AF7,0.0,0.0,0.0,0.2619047619047619,0.2619047619047619,0.2857142857142857,0.19047619047619047,0.0
AF3,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.28888888888888886,0.17777777777777778,0.0
AF8,0.0,0.0,0.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.22580645161290322,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
