,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909,0.3181818181818182
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.32432432432432434,0.32432432432432434,0.35135135135135137,0.0,0.0
AF7,0.0,0.0,0.0,0.32432432432432434,0.32432432432432434,0.35135135135135137,0.0,0.0
AFz,0.0,0.0,0.0,0.325,0.325,0.35,0.0,0.0
F6,0.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909,0.3181818181818182
AF4,0.0,0.34210526315789475,0.0,0.0,0.0,0.0,0.34210526315789475,0.3157894736842105
