,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
P3,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
Fp2,0.0,0.0,0.0,0.4090909090909091,0.13636363636363635,0.45454545454545453,0.0,0.0
AF7,0.0,0.0,0.0,0.35,0.3,0.35,0.0,0.0
AFz,0.0,0.0,0.0,0.41304347826086957,0.13043478260869565,0.45652173913043476,0.0,0.0
F6,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.4
AF4,0.0,0.09375,0.09375,0.0,0.0,0.0,0.40625,0.40625
