,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
Cz,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
