,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.3191489361702128,0.0,0.0,0.0,0.0,0.3617021276595745,0.0,0.3191489361702128
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.3191489361702128,0.0,0.0,0.0,0.0,0.3617021276595745,0.0,0.3191489361702128
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.3191489361702128,0.0,0.0,0.0,0.0,0.3617021276595745,0.0,0.3191489361702128
