,Fz,TP9,P3,Fp2,AF7,AFz,F6,AF4
Fz,0.25,0.375,0.0,0.0,0.0,0.0,0.375,0.0
TP9,0.08695652173913043,0.4782608695652174,0.0,0.0,0.0,0.0,0.43478260869565216,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.2786885245901639,0.3114754098360656,0.21311475409836064,0.0,0.19672131147540983
AF7,0.0,0.0,0.0,0.25675675675675674,0.40540540540540543,0.17567567567567569,0.0,0.16216216216216217
AFz,0.0,0.0,0.0,0.26666666666666666,0.28888888888888886,0.24444444444444444,0.0,0.2
F6,0.09523809523809523,0.47619047619047616,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
AF4,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.21739130434782608
