,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
Fp2,0.0,0.0,0.0,0.2,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666
AF3,0.0,0.0,0.0,0.07894736842105263,0.3157894736842105,0.0,0.3157894736842105,0.2894736842105263
C1,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0
C2,0.0,0.0,0.0,0.07894736842105263,0.3157894736842105,0.0,0.3157894736842105,0.2894736842105263
FCz,0.0,0.0,0.0,0.08571428571428572,0.3142857142857143,0.0,0.3142857142857143,0.2857142857142857
