,T7,TP9,P7,FC2,Fp2,AF7,AF3,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.47619047619047616,0.5238095238095238,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.4583333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.3076923076923077,0.34615384615384615,0.34615384615384615,0.0,0.0
Fp2,0.0,0.0,0.0,0.21621621621621623,0.4594594594594595,0.32432432432432434,0.0,0.0
AF7,0.0,0.0,0.0,0.25,0.40625,0.34375,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
