,T7,TP9,Cz,Fp2,AF3,C1,C2,FCz
T7,0.15789473684210525,0.0,0.21052631578947367,0.0,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.08823529411764706,0.0,0.20588235294117646,0.0,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.075,0.0,0.175,0.0,0.225,0.25,0.0,0.275
C1,0.07547169811320754,0.0,0.1509433962264151,0.0,0.20754716981132076,0.2641509433962264,0.0,0.3018867924528302
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.06896551724137931,0.0,0.13793103448275862,0.0,0.1896551724137931,0.25862068965517243,0.0,0.3448275862068966
