,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.47244094488188976,0.0,0.0,0.48031496062992124,0.0,0.047244094488188976
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.45864661654135336,0.0,0.0,0.49624060150375937,0.0,0.045112781954887216
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.34285714285714286,0.0,0.0,0.34285714285714286,0.0,0.3142857142857143
