,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6103896103896104,0.0,0.38961038961038963,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.5042016806722689,0.0,0.4957983193277311,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
