,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.3670212765957447,0.0,0.0,0.0,0.2925531914893617,0.0,0.3404255319148936,0.0
Fz,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.33727810650887574,0.0,0.0,0.0,0.33136094674556216,0.0,0.33136094674556216,0.0
F4,0.0,0.022222222222222223,0.0,0.0,0.0,0.9777777777777777,0.0,0.0
Fp2,0.35359116022099446,0.0,0.0,0.0,0.2983425414364641,0.0,0.34806629834254144,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
