,Fp1,FT9,Oz,Fp2,AF7,AF3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.7446102819237148,0.0,0.04975124378109453,0.087893864013267,0.0,0.11774461028192372
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.25210084033613445,0.0,0.24369747899159663,0.25210084033613445,0.0,0.25210084033613445
AF3,0.0,0.0,0.28191489361702127,0.0,0.1595744680851064,0.2765957446808511,0.0,0.28191489361702127
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.3094170403587444,0.0,0.13452914798206278,0.23766816143497757,0.0,0.3183856502242152
