,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.37168141592920356,0.21238938053097345,0.0,0.0,0.0,0.3805309734513274,0.035398230088495575,0.0
Fz,0.32,0.30666666666666664,0.0,0.0,0.0,0.32,0.05333333333333334,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.34959349593495936,0.1951219512195122,0.0,0.0,0.0,0.42276422764227645,0.032520325203252036,0.0
Fp2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
