,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.32653061224489793,0.0,0.336734693877551,0.336734693877551,0.0,0.0
CP6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.12992125984251968,0.0,0.7204724409448819,0.14960629921259844,0.0,0.0
F4,0.0,0.0,0.3055555555555556,0.0,0.35185185185185186,0.3425925925925926,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
