,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.24489795918367346,0.0,0.0,0.0,0.0,0.25170068027210885,0.25170068027210885,0.25170068027210885
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.16818181818181818,0.0,0.0,0.0,0.0,0.32727272727272727,0.2909090909090909,0.21363636363636362
Fp2,0.17535545023696683,0.0,0.0,0.0,0.0,0.3033175355450237,0.2985781990521327,0.22274881516587677
PO4,0.20903954802259886,0.0,0.0,0.0,0.0,0.2655367231638418,0.2655367231638418,0.2598870056497175
