,Fp1,FT9,Oz,Fp2,AF7,AF3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5038759689922481,0.0,0.0,0.0,0.0,0.0,0.49612403100775193
Oz,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
AF4,0.0,0.4305555555555556,0.0,0.0,0.0,0.0,0.0,0.5694444444444444
