,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Fz,0.0,0.44510385756676557,0.4421364985163205,0.0,0.0,0.11275964391691394,0.0,0.0
FC1,0.0,0.4427710843373494,0.4427710843373494,0.0,0.0,0.1144578313253012,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0
F4,0.0,0.336283185840708,0.336283185840708,0.0,0.0,0.3274336283185841,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
