,Fp1,FT9,Oz,Fp2,AF7,AF3,AF8,AF4
Fp1,0.48717948717948717,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0
FT9,0.0,0.4897959183673469,0.0,0.0,0.0,0.5102040816326531,0.0,0.0
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.0
AF3,0.0,0.20161290322580644,0.0,0.0,0.0,0.7983870967741935,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
