,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.35135135135135137,0.0,0.0,0.33513513513513515,0.0,0.0,0.31351351351351353,0.0
Fz,0.0,0.8205128205128205,0.0,0.0,0.1794871794871795,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.3386243386243386,0.0,0.0,0.3544973544973545,0.0,0.0,0.30687830687830686,0.0
C4,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3352601156069364,0.0,0.0,0.3352601156069364,0.0,0.0,0.32947976878612717,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
