,Fp1,FT9,C3,F8,Fp2,AF7,FC3,AF8
Fp1,0.3142857142857143,0.03428571428571429,0.0,0.0,0.0,0.32571428571428573,0.32571428571428573,0.0
FT9,0.2608695652173913,0.21739130434782608,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0
C3,0.0,0.0,0.33035714285714285,0.33482142857142855,0.0,0.0,0.0,0.33482142857142855
F8,0.0,0.0,0.2568493150684932,0.476027397260274,0.0,0.0,0.0,0.2671232876712329
Fp2,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
AF7,0.22672064777327935,0.024291497975708502,0.0,0.0,0.0,0.39271255060728744,0.3562753036437247,0.0
FC3,0.23333333333333334,0.025,0.0,0.0,0.0,0.375,0.36666666666666664,0.0
AF8,0.0,0.0,0.3231441048034934,0.3406113537117904,0.0,0.0,0.0,0.33624454148471616
