,Fp1,Fz,FC1,CP6,C4,F4,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.32967032967032966,0.33516483516483514,0.0,0.0,0.33516483516483514,0.0,0.0
FC1,0.0,0.305,0.345,0.0,0.0,0.35,0.0,0.0
CP6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.23282442748091603,0.26717557251908397,0.0,0.0,0.5,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
