,Fp1,FT10,F8,Fp2,AF7,PO8,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.32653061224489793,0.336734693877551,0.0,0.0,0.336734693877551,0.0,0.0
F8,0.0,0.2088607594936709,0.3924050632911392,0.0,0.0,0.3987341772151899,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO8,0.0,0.19186046511627908,0.36627906976744184,0.0,0.0,0.4418604651162791,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
