,Fp1,FT10,F8,Fp2,AF7,PO8,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.544,0.0,0.0,0.0,0.456,0.0,0.0
F8,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.05660377358490566,0.0,0.9433962264150944,0.0,0.0,0.0
PO8,0.0,0.472,0.0,0.0,0.0,0.528,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
