,Fp1,FT9,Oz,Fp2,AF7,AF3,AF8,AF4
Fp1,0.39664804469273746,0.0,0.2122905027932961,0.1787709497206704,0.2122905027932961,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.23659305993690852,0.0,0.31545741324921134,0.20189274447949526,0.24605678233438485,0.0,0.0,0.0
Fp2,0.25098039215686274,0.0,0.25098039215686274,0.24705882352941178,0.25098039215686274,0.0,0.0,0.0
AF7,0.25249169435215946,0.0,0.26245847176079734,0.21262458471760798,0.2724252491694352,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.0,0.3162393162393162
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.0,0.5068493150684932
