,C3,TP10,Fp2,C5,PO7,PO3,FT8,AF4
C3,0.23513513513513515,0.0,0.22432432432432434,0.0,0.0,0.0972972972972973,0.21891891891891893,0.22432432432432434
TP10,0.0,0.3445378151260504,0.0,0.31932773109243695,0.33613445378151263,0.0,0.0,0.0
Fp2,0.20665083135391923,0.0,0.2375296912114014,0.0,0.0,0.0855106888361045,0.23515439429928742,0.23515439429928742
C5,0.0,0.3025210084033613,0.0,0.3445378151260504,0.35294117647058826,0.0,0.0,0.0
PO7,0.0,0.24203821656050956,0.0,0.267515923566879,0.49044585987261147,0.0,0.0,0.0
PO3,0.2057142857142857,0.0,0.2,0.0,0.0,0.2,0.19428571428571428,0.2
FT8,0.1985981308411215,0.0,0.2383177570093458,0.0,0.0,0.08411214953271028,0.24299065420560748,0.23598130841121495
AF4,0.20714285714285716,0.0,0.23809523809523808,0.0,0.0,0.08571428571428572,0.23333333333333334,0.2357142857142857
