,F7,TP9,F8,Fp2,AF7,FC4,AF8,AF4
F7,0.2727272727272727,0.25757575757575757,0.26515151515151514,0.0,0.0,0.20454545454545456,0.0,0.0
TP9,0.1568627450980392,0.37745098039215685,0.29901960784313725,0.0,0.0,0.16666666666666666,0.0,0.0
F8,0.17277486910994763,0.3298429319371728,0.3193717277486911,0.0,0.0,0.17801047120418848,0.0,0.0
Fp2,0.0,0.0,0.0,0.25572519083969464,0.2633587786259542,0.0,0.2595419847328244,0.22137404580152673
AF7,0.0,0.0,0.0,0.21794871794871795,0.3685897435897436,0.0,0.22435897435897437,0.1891025641025641
FC4,0.1984126984126984,0.2698412698412698,0.2698412698412698,0.0,0.0,0.2619047619047619,0.0,0.0
AF8,0.0,0.0,0.0,0.25,0.26838235294117646,0.0,0.2647058823529412,0.21691176470588236
AF4,0.0,0.0,0.0,0.25210084033613445,0.25210084033613445,0.0,0.25210084033613445,0.24369747899159663
