,F7,TP9,F8,Fp2,AF7,FC4,AF8,AF4
F7,0.8969072164948454,0.0,0.0,0.0,0.0,0.0,0.0,0.10309278350515463
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576
