,F7,TP9,F8,Fp2,AF7,FC4,AF8,AF4
F7,0.32571428571428573,0.33714285714285713,0.33714285714285713,0.0,0.0,0.0,0.0,0.0
TP9,0.236,0.38,0.384,0.0,0.0,0.0,0.0,0.0
F8,0.2277992277992278,0.3783783783783784,0.3938223938223938,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.238,0.24,0.046,0.242,0.234
AF7,0.0,0.0,0.0,0.238,0.24,0.046,0.242,0.234
FC4,0.0,0.0,0.0,0.20175438596491227,0.20175438596491227,0.19298245614035087,0.20175438596491227,0.20175438596491227
AF8,0.0,0.0,0.0,0.23809523809523808,0.2400793650793651,0.04563492063492063,0.24206349206349206,0.23412698412698413
AF4,0.0,0.0,0.0,0.23943661971830985,0.23943661971830985,0.04627766599597585,0.23943661971830985,0.23541247484909456
