,Fp1,F7,TP10,T8,F8,Fp2,TP7,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.4090909090909091,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.21875,0.0,0.0,0.0,0.0,0.5,0.28125
F6,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.25,0.6071428571428571
