,CP1,P7,O1,F8,C1,CP3,PO4,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.96875,0.03125,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.05084745762711865,0.6779661016949152,0.06779661016949153,0.0,0.1694915254237288,0.03389830508474576,0.0
F8,0.0,0.0,0.3125,0.25,0.0,0.3125,0.125,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.4074074074074074,0.14814814814814814,0.0,0.37037037037037035,0.07407407407407407,0.0
PO4,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
