subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S09,Sess01,MOTOR_EXECUTION-LEFT,0.9760411324207868,0.9999999999999989,0.9453378388809928,1.0073578796000533,bootstrap,critical,fullwin_slow_hrf
S09,Sess01,MOTOR_EXECUTION-RIGHT,0.952886966971474,1.0000000000000004,0.9268761284034172,0.9772932927466377,bootstrap,critical,fullwin_slow_hrf
S09,Sess01,MOTOR_IMAGERY-LEFT,0.911082919136486,0.9999999999999993,0.8815971672150252,0.9429327649045142,bootstrap,subcritical,fullwin_slow_hrf
S09,Sess01,MOTOR_IMAGERY-RIGHT,0.9082836591367748,1.000000000000003,0.8726683102999868,0.9405811199598291,bootstrap,subcritical,fullwin_slow_hrf
S09,Sess01,MOTOR_EXECUTION,0.9644640496961304,0.9999999999999997,0.9361069836422049,0.9923255861733455,bootstrap,critical,fullwin_slow_hrf
S09,Sess01,MOTOR_IMAGERY,0.9096832891366304,1.0000000000000013,0.8771327387575061,0.9417569424321717,bootstrap,subcritical,fullwin_slow_hrf
S09,Sess01,LEFT,0.9435620257786363,0.9999999999999991,0.913467503048009,0.9751453222522837,bootstrap,critical,fullwin_slow_hrf
S09,Sess01,RIGHT,0.9305853130541244,1.0000000000000018,0.8997722193517019,0.9589372063532333,bootstrap,critical,fullwin_slow_hrf
S09,Sess01,LEFT_vs_RIGHT,0.012976712724511952,0.0,-0.04546970330522426,0.07537310290058175,bootstrap,delta,fullwin_slow_hrf
S09,Sess01,IMAGERY_vs_EXECUTION,-0.054780760559499986,0.0,-0.11519284741583946,0.005649958789966769,bootstrap,delta,fullwin_slow_hrf
S09,Sess01,ME_LEFT_vs_ME_RIGHT,0.023154165449312814,0.0,-0.03195545386564491,0.08048175119663614,bootstrap,delta,fullwin_slow_hrf
S09,Sess01,MI_LEFT_vs_MI_RIGHT,0.002799259999711201,0.0,-0.058983952744803836,0.07026445460452735,bootstrap,delta,fullwin_slow_hrf
