,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3680374804789172,0.18948464341488808,0.0864133263925039,0.05830296720458095,0.04685059864653826,0.06663196251952108,0.09474232170744404,0.08953669963560645
frontalpole-rh,0.1465587044534413,0.25182186234817816,0.1048582995951417,0.08178137651821862,0.06477732793522267,0.09959514170040486,0.11983805668016194,0.13076923076923078
insula-lh,0.058927937522186724,0.09336173233936812,0.19098331558395457,0.14767483138090168,0.13702520411785588,0.1324103656372027,0.16719914802981894,0.0724174653887114
lateralorbitofrontal-lh,0.04386302424009234,0.07926125432858792,0.16275490573297421,0.17545209696036937,0.15390534821085033,0.15467487495190457,0.1581377452866487,0.07195075028857253
medialorbitofrontal-lh,0.03680981595092025,0.0670756646216769,0.1603271983640082,0.1668711656441718,0.19141104294478528,0.16809815950920245,0.15010224948875256,0.05930470347648262
medialorbitofrontal-rh,0.045584045584045586,0.08903133903133903,0.13568376068376067,0.146011396011396,0.1467236467236467,0.2094017094017094,0.14636752136752137,0.0811965811965812
rostralanteriorcingulate-lh,0.06306306306306306,0.10395010395010396,0.1638946638946639,0.13963963963963963,0.12508662508662508,0.13963963963963963,0.17914067914067913,0.08558558558558559
rostralanteriorcingulate-rh,0.09090909090909091,0.17177589852008457,0.10782241014799154,0.096723044397463,0.07452431289640592,0.11733615221987315,0.13054968287526428,0.21035940803382663
