,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1620804354399758,0.10976716056849108,0.1451466586029634,0.11037193831267009,0.14484426973087391,0.1451466586029634,0.05412760810402177,0.12851527063804052
frontalpole-lh,0.13446901051105473,0.18194998187749184,0.11634650235592606,0.12069590431315694,0.11417180137731062,0.11634650235592606,0.06487857919536064,0.1511417180137731
frontalpole-rh,0.15017279296261388,0.09896324222431668,0.15645617342130066,0.11278667923342758,0.1536286522148916,0.1561420043983663,0.05623625510524662,0.11561420043983663
lateralorbitofrontal-lh,0.13712374581939799,0.12151616499442586,0.13563730955035302,0.13749535488665923,0.13340765514678557,0.13489409141583056,0.06651802303976218,0.13340765514678557
medialorbitofrontal-lh,0.1490506329113924,0.09778481012658227,0.1528481012658228,0.11170886075949367,0.15981012658227847,0.15759493670886077,0.05664556962025316,0.11455696202531646
medialorbitofrontal-rh,0.14787200994097546,0.097856477166822,0.15377446411929171,0.11152531842187015,0.15594905250077665,0.16309412861137,0.05560733146940044,0.11432121776949364
rostralanteriorcingulate-lh,0.10809178743961352,0.10809178743961352,0.10809178743961352,0.10809178743961352,0.10809178743961352,0.10809178743961352,0.2433574879227053,0.10809178743961352
rostralanteriorcingulate-rh,0.14448541736506873,0.1371102916526986,0.12537713711029166,0.12101910828025478,0.12336573918873617,0.12537713711029166,0.060006704659738515,0.16325846463291988
