,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,superiorparietal-rh
caudalanteriorcingulate-lh,0.1558113419427288,0.11005053340819765,0.08534531162268388,0.14233576642335766,0.1428972487366648,0.08253790005614824,0.14542391914654687,0.1355979786636721
frontalpole-lh,0.12344913151364764,0.16656327543424318,0.13213399503722084,0.11042183622828784,0.12903225806451613,0.09956575682382134,0.13399503722084366,0.10483870967741936
frontalpole-rh,0.10720501218238775,0.14897319874695442,0.18865297598329273,0.09745910198398886,0.11347024016707274,0.13296206056387053,0.12008353637312913,0.09119387399930386
paracentral-lh,0.14612005856515373,0.10248901903367497,0.08023426061493412,0.16661786237188872,0.13587115666178623,0.08052708638360176,0.13850658857979503,0.14963396778916543
rostralanteriorcingulate-lh,0.1460642227905655,0.11651037226484796,0.0915032679738562,0.13412901392441035,0.14947428246660982,0.08610400682011936,0.1489059391872691,0.1273088945723217
rostralanteriorcingulate-rh,0.10802919708029197,0.11715328467153285,0.13905109489051096,0.10182481751824818,0.11058394160583941,0.21386861313868613,0.1135036496350365,0.09598540145985401
rostralmiddlefrontal-lh,0.14420410427066002,0.11813643926788686,0.09456461453133666,0.1333887964503605,0.14420410427066002,0.08569051580698835,0.15307820299500832,0.12673322240709928
superiorparietal-rh,0.14619883040935672,0.10218528778085564,0.07879347491535857,0.15604801477377656,0.13542628501077256,0.07910126192674669,0.13819636811326563,0.16405047706986764
