,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.43283582089552236,0.0,0.0,0.22388059701492538,0.0,0.1791044776119403,0.05970149253731343,0.1044776119402985
caudalmiddlefrontal-rh,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0
inferiorparietal-rh,0.01694915254237288,0.05084745762711865,0.559322033898305,0.0,0.0,0.13559322033898305,0.1864406779661017,0.05084745762711865
rostralmiddlefrontal-lh,0.23809523809523808,0.0,0.015873015873015872,0.3333333333333333,0.031746031746031744,0.20634920634920634,0.06349206349206349,0.1111111111111111
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.10714285714285714,0.6071428571428571,0.0,0.2857142857142857,0.0
superiortemporal-lh,0.18461538461538463,0.0,0.13846153846153847,0.2,0.0,0.3076923076923077,0.06153846153846154,0.1076923076923077
superiortemporal-rh,0.06944444444444445,0.041666666666666664,0.16666666666666666,0.06944444444444445,0.09722222222222222,0.06944444444444445,0.4166666666666667,0.06944444444444445
supramarginal-lh,0.1875,0.0,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.3541666666666667
