,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3194444444444444,0.0,0.3333333333333333,0.09722222222222222,0.09722222222222222,0.027777777777777776,0.027777777777777776,0.09722222222222222
inferiorparietal-rh,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
parsopercularis-lh,0.1619718309859155,0.0,0.2676056338028169,0.1619718309859155,0.056338028169014086,0.11267605633802817,0.1056338028169014,0.13380281690140844
precentral-rh,0.04878048780487805,0.0,0.17073170731707318,0.2601626016260163,0.06504065040650407,0.15447154471544716,0.12195121951219512,0.17886178861788618
rostralmiddlefrontal-lh,0.09523809523809523,0.0,0.12698412698412698,0.14285714285714285,0.2222222222222222,0.12698412698412698,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-rh,0.026785714285714284,0.0,0.14285714285714285,0.17857142857142858,0.08035714285714286,0.25,0.20535714285714285,0.11607142857142858
superiorfrontal-rh,0.02564102564102564,0.02564102564102564,0.13675213675213677,0.1452991452991453,0.07692307692307693,0.20512820512820512,0.2564102564102564,0.1282051282051282
superiortemporal-rh,0.05084745762711865,0.025423728813559324,0.16101694915254236,0.1864406779661017,0.06779661016949153,0.11864406779661017,0.13559322033898305,0.2542372881355932
