,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
frontalpole-rh,0.18427769270035732,0.07299642674834099,0.07299642674834099,0.07299642674834099,0.15109749872383868,0.1332312404287902,0.14344053088310363,0.1689637570188872
insula-lh,0.09781121751025992,0.1320109439124487,0.1326949384404925,0.1292749658002736,0.12859097127222982,0.12859097127222982,0.12175102599179206,0.1292749658002736
insula-rh,0.09708078750848609,0.131704005431093,0.13577732518669383,0.12830957230142567,0.12830957230142567,0.12830957230142567,0.12152070604209098,0.12898845892735913
isthmuscingulate-rh,0.1002805049088359,0.13113604488078542,0.13253856942496495,0.13183730715287517,0.1276297335203366,0.1276297335203366,0.12061711079943899,0.12833099579242638
lateralorbitofrontal-lh,0.12967798085291557,0.08268059181897303,0.08311575282854657,0.08006962576153177,0.16144473455178415,0.1462140992167102,0.1544821583986075,0.16231505657093123
pericalcarine-rh,0.11720142602495544,0.08467023172905526,0.08511586452762923,0.08199643493761141,0.15106951871657753,0.16310160427807488,0.1590909090909091,0.15775401069518716
rostralanteriorcingulate-lh,0.12300388433318947,0.07768666378938283,0.0781182563659905,0.07509710832973673,0.15494173500215797,0.15494173500215797,0.17522658610271905,0.16098403107466552
rostralmiddlefrontal-lh,0.1379453189726595,0.07912178956089479,0.07953603976801989,0.07663628831814416,0.15451532725766362,0.14498757249378624,0.15285832642916322,0.1743993371996686
