,Fp1,FT10,F8,Fp2,AF7,AFz,F5,AF8
Fp1,0.3999536285648041,0.024692789241827034,0.0,0.2779967539995363,0.034198933456990495,0.19986088569441224,0.0,0.06329700904242987
FT10,0.05308641975308642,0.5898765432098766,0.10765432098765432,0.05308641975308642,0.0,0.04395061728395062,0.1523456790123457,0.0
F8,0.0,0.06681001382276149,0.4931654123790508,0.0,0.0,0.0,0.22208570112117954,0.21793887267700815
Fp2,0.2920343285386196,0.02574640396470446,0.0,0.3534388976187598,0.051855433337362505,0.24731052822434424,0.0,0.029614408316209356
AF7,0.0663265306122449,0.0,0.0,0.09649511978704525,0.6271073646850044,0.21007098491570542,0.0,0.0
AFz,0.21862757487678502,0.02224188044989258,0.0,0.25805636294704914,0.1199292303803867,0.3721723745734867,0.0,0.008972576772399848
F5,0.0,0.1041025641025641,0.24598290598290598,0.0,0.0,0.0,0.5458119658119658,0.1041025641025641
AF8,0.08994708994708994,0.0,0.23578042328042328,0.0398478835978836,0.0,0.011739417989417989,0.10119047619047619,0.521494708994709
