,Fp1,O1,TP10,F8,Fp2,AF7,F5,AF8
Fp1,0.46403385049365303,0.0,0.0,0.0,0.28913963328631875,0.10437235543018336,0.0,0.14245416078984485
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.4889589905362776,0.0,0.0,0.2113564668769716,0.2996845425867508
Fp2,0.32532051282051283,0.0,0.0,0.0,0.3894230769230769,0.18269230769230768,0.0,0.10256410256410256
AF7,0.144,0.0,0.0,0.0,0.224,0.632,0.0,0.0
F5,0.0,0.0,0.0,0.2782258064516129,0.0,0.0,0.6935483870967742,0.028225806451612902
AF8,0.1609375,0.0,0.0,0.1453125,0.103125,0.0,0.0078125,0.5828125
