,Fp1,F7,O1,TP10,F8,Fp2,AF7,AF8
Fp1,0.446,0.0,0.0,0.0,0.0,0.432,0.035,0.087
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4204322200392927,0.0,0.0,0.0,0.0,0.4430255402750491,0.05108055009823183,0.08546168958742632
AF7,0.14410480349344978,0.0,0.0,0.0,0.0,0.2183406113537118,0.6375545851528385,0.0
AF8,0.3346153846153846,0.0,0.0,0.0,0.0,0.3346153846153846,0.0,0.33076923076923076
