,Fp1,F7,O1,TP10,F8,Fp2,AF7,AF8
Fp1,0.5225464190981433,0.0,0.0,0.0,0.0,0.47745358090185674,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48633879781420764,0.0,0.0,0.0,0.0,0.5136612021857924,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
