,F7,FC5,C3,FT10,FC3,C5,PO7,PO3
F7,0.1981981981981982,0.2072072072072072,0.18018018018018017,0.21621621621621623,0.0,0.0,0.1981981981981982,0.0
FC5,0.1826086956521739,0.20869565217391303,0.1826086956521739,0.22608695652173913,0.0,0.0,0.2,0.0
C3,0.18,0.21,0.19,0.21,0.0,0.0,0.21,0.0
FT10,0.1746031746031746,0.1984126984126984,0.16666666666666666,0.2777777777777778,0.0,0.0,0.18253968253968253,0.0
FC3,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0
C5,0.02631578947368421,0.0,0.0,0.0,0.2894736842105263,0.6842105263157895,0.0,0.0
PO7,0.1834862385321101,0.21100917431192662,0.1834862385321101,0.22018348623853212,0.0,0.0,0.2018348623853211,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
