,F7,FC5,C3,FT10,FC3,C5,PO7,PO3
F7,0.4,0.375,0.0,0.0,0.0,0.0,0.0,0.225
FC5,0.3684210526315789,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.23684210526315788
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0
FC3,0.0,0.0,0.0,0.05,0.4,0.15,0.4,0.0
C5,0.0,0.0,0.0,0.1,0.3,0.3,0.3,0.0
PO7,0.0,0.0,0.0,0.05,0.4,0.15,0.4,0.0
PO3,0.2916666666666667,0.375,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
