,F7,TP9,P8,CP2,Fp2,TP8,FT8,AF4
F7,0.29411764705882354,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.0,0.0
TP9,0.16,0.4,0.0,0.44,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.2545454545454545,0.0,0.23636363636363636,0.0,0.2727272727272727,0.23636363636363636
CP2,0.1518987341772152,0.4050632911392405,0.0,0.4430379746835443,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.2545454545454545,0.0,0.23636363636363636,0.0,0.2727272727272727,0.23636363636363636
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.23076923076923078,0.0,0.2153846153846154,0.0,0.3384615384615385,0.2153846153846154
AF4,0.0,0.0,0.2545454545454545,0.0,0.23636363636363636,0.0,0.2727272727272727,0.23636363636363636
