,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.10948905109489052,0.12408759124087591,0.11678832116788321,0.13138686131386862,0.13138686131386862
frontalpole-rh,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1111111111111111,0.1259259259259259,0.11851851851851852,0.13333333333333333,0.13333333333333333
insula-lh,0.11194029850746269,0.11194029850746269,0.13432835820895522,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.11940298507462686,0.12686567164179105
isthmuscingulate-rh,0.1092436974789916,0.1092436974789916,0.13445378151260504,0.14285714285714285,0.12605042016806722,0.13445378151260504,0.11764705882352941,0.12605042016806722
lateralorbitofrontal-lh,0.11278195488721804,0.11278195488721804,0.13533834586466165,0.12781954887218044,0.12781954887218044,0.13533834586466165,0.12030075187969924,0.12781954887218044
pericalcarine-lh,0.11023622047244094,0.11023622047244094,0.13385826771653545,0.14173228346456693,0.12598425196850394,0.13385826771653545,0.11811023622047244,0.12598425196850394
rostralanteriorcingulate-lh,0.11764705882352941,0.11764705882352941,0.1323529411764706,0.11764705882352941,0.1323529411764706,0.125,0.125,0.1323529411764706
rostralanteriorcingulate-rh,0.11510791366906475,0.11510791366906475,0.1366906474820144,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.1223021582733813,0.12949640287769784
