,Fp1,FT9,TP9,P7,Fp2,AF7,P5,AF8
Fp1,0.4966887417218543,0.0,0.0,0.0,0.0,0.0,0.0,0.5033112582781457
FT9,0.0,0.5784982935153583,0.0,0.0,0.0,0.42150170648464164,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.4072249589490969,0.0,0.0,0.0,0.5927750410509032,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.10242587601078167,0.0,0.0,0.0,0.0,0.0,0.0,0.8975741239892183
