,Fp1,TP9,P7,F8,Fp2,AF7,F6,AF8
Fp1,0.3688969258589512,0.0,0.0,0.0,0.352622061482821,0.27848101265822783,0.0,0.0
TP9,0.0,0.5060728744939271,0.0,0.4939271255060729,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.43157894736842106,0.0,0.5684210526315789,0.0,0.0,0.0,0.0
Fp2,0.3505338078291815,0.0,0.0,0.0,0.3612099644128114,0.28825622775800713,0.0,0.0
AF7,0.3076923076923077,0.0,0.0,0.0,0.3234714003944773,0.368836291913215,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
