,Fp1,FT9,TP9,P7,Fp2,AF7,P5,AF8
Fp1,0.44568988524152653,0.0,0.02642113690952762,0.0,0.39805177475313586,0.07018948492127035,0.0,0.059647718174539635
FT9,0.0,0.6672025723472669,0.0,0.0,0.0,0.3327974276527331,0.0,0.0
TP9,0.06311139160618491,0.0,0.6771852319343642,0.0,0.0,0.0,0.020511202272010098,0.23919217418744082
P7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.41105139864957974,0.0,0.0,0.0,0.48959625189472233,0.08405677277111755,0.0,0.015295576684580404
AF7,0.10364645263575109,0.24613555291319858,0.0,0.0,0.12049147839873167,0.5297265160523187,0.0,0.0
P5,0.0,0.0,0.3073170731707317,0.0,0.0,0.0,0.6926829268292682,0.0
AF8,0.13161786453711918,0.0,0.22241940254362613,0.0,0.03223898254954156,0.0,0.0,0.613723750369713
