,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.2773237997957099,0.13866189989785496,0.09141981613891727,0.1128702757916241,0.09014300306435138,0.04417773237997957,0.09295199182839632,0.1524514811031665
frontalpole-rh,0.2501153668666359,0.24919243193354867,0.15320719889247808,0.029072450392247345,0.08214120904476234,0.0,0.15782187355791416,0.07844946931241348
insula-lh,0.2113676731793961,0.1959739490822972,0.2107756068679692,0.04144464179988159,0.0994671403197158,0.0,0.15393724097098876,0.08703374777975133
lateraloccipital-lh,0.2467895030709101,0.03294249022892239,0.03796761585706309,0.24567280848687884,0.05695142378559464,0.08654383026242322,0.0463428252372976,0.2467895030709101
parahippocampal-rh,0.25017717930545713,0.12898653437278526,0.12189936215450035,0.06945428773919206,0.24875974486180014,0.03330970942593905,0.05669737774627923,0.09071580439404678
rostralanteriorcingulate-lh,0.24027777777777778,0.0,0.0,0.2125,0.06805555555555555,0.2388888888888889,0.0,0.24027777777777778
rostralanteriorcingulate-rh,0.21645796064400716,0.2009540846750149,0.15444245676803817,0.0518783542039356,0.04531902206320811,0.0,0.21526535480023853,0.11568276684555755
rostralmiddlefrontal-lh,0.24083769633507854,0.06645187273459524,0.05799436165928312,0.17801047120418848,0.053161498187676196,0.06967378171566653,0.07611759967780911,0.2577527184857028
