,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.2293560957506031,0.05177212840972351,0.13360549267025423,0.13768788272406754,0.10706995732046762,0.10539988866208944,0.08999814436815735,0.14511041009463724
frontalpole-lh,0.0733873073909637,0.18150953251501697,0.15173674588665448,0.12300861843823453,0.05693392530686863,0.18281535648994515,0.1467746147819274,0.08383389919038914
frontalpole-rh,0.13633781480780155,0.1092596099223632,0.20905131603862906,0.11266805529255823,0.06343495550085211,0.14277598939594774,0.14353342170043554,0.08293883734141261
insula-lh,0.11913530824659728,0.07638110488390712,0.09591673338670936,0.20288230584467573,0.14539631705364292,0.11865492393915132,0.0789431545236189,0.16269015212169735
paracentral-lh,0.12267180475272961,0.04795546992078784,0.07171911796189252,0.19567544423035751,0.22800256904303148,0.08691928923142796,0.05095268679083708,0.19610361806893598
rostralanteriorcingulate-lh,0.10449129239230064,0.12832263978001834,0.13968835930339138,0.13473877176901924,0.07332722273143905,0.19651695692025664,0.12080659945004583,0.10210815765352887
rostralanteriorcingulate-rh,0.11315055762081784,0.12871747211895912,0.17472118959107807,0.11361524163568773,0.05483271375464684,0.1512546468401487,0.191682156133829,0.07202602230483271
rostralmiddlefrontal-lh,0.141257225433526,0.059429190751445087,0.08020231213872832,0.18388728323699421,0.1645592485549133,0.10242052023121387,0.05635838150289017,0.21188583815028902
