,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
cuneus-lh,0.6348655680832611,0.0,0.0,0.12402428447528187,0.13096270598438856,0.11014744145706852,0.0,0.0
frontalpole-lh,0.0,0.6291635825314582,0.13175425610658772,0.0,0.0,0.0,0.23908216136195412,0.0
frontalpole-rh,0.0,0.08256457564575646,0.4566420664206642,0.10562730627306273,0.12592250922509224,0.05719557195571956,0.10977859778597786,0.06226937269372694
fusiform-rh,0.04511512134411948,0.0,0.07249533291848165,0.37336652146857496,0.11667703795892968,0.32327317983820786,0.034536403235843185,0.034536403235843185
isthmuscingulate-rh,0.06213991769547325,0.0,0.11152263374485596,0.15185185185185185,0.2962962962962963,0.10205761316872428,0.15473251028806584,0.12139917695473251
parahippocampal-rh,0.045326774420238934,0.0,0.044975404075895994,0.3657765284609979,0.08924806746310611,0.41496837666900915,0.027055516514406183,0.012649332396345749
rostralanteriorcingulate-rh,0.0,0.13800424628450106,0.09851380042462846,0.04543524416135881,0.15796178343949044,0.03184713375796178,0.3668789808917197,0.1613588110403397
temporalpole-rh,0.0,0.0,0.07039226222461042,0.05642127888232133,0.15744223535733476,0.017195056421278884,0.20526598602901666,0.49328318108543795
